"PlotID","Trial","ID","Red","Green","Blue","RedEdge","NIR","BI","GLI","NGRDI","VARI","BGI","NDVI"
"606","1",11,0.0790170141946564,0.120912321435175,0.144669800231577,0.185978687940337,0.246592874601087,0.118194600959503,0.038274181021518,0.209082179090891,0.80165288021388,1.2029942678547,0.514142478149117
"605","1",12,0.074390182104415,0.116097645485931,0.134990976218765,0.18037561361366,0.251950155478157,0.111668924370305,0.0506128664760422,0.218321400246041,0.801778887100459,1.17400276614672,0.540742970508936
"604","1",13,0.0742784133220607,0.114842670264568,0.134987593006098,0.178050038644529,0.252412574673534,0.111182985774209,0.0459315808361682,0.214160106929696,0.799072619025312,1.18461039795593,0.541240060291811
"603","1",14,0.0739851972828833,0.113333956188633,0.135300092268321,0.176064167596318,0.241868343839262,0.110647109545432,0.0384814293901823,0.209881383448732,0.802751796290852,1.20323548050709,0.529936675433323
"602","1",15,0.079857395221116,0.121767450161179,0.145124636920407,0.187576993999025,0.247873842688476,0.118821515364183,0.0384474448555815,0.207346720400114,0.776480771464963,1.19851528181068,0.512960538865147
"601","1",16,0.080637144394395,0.122879513493508,0.148075911017408,0.188831381273201,0.245995227348705,0.120572988723775,0.035255942574598,0.206955550294592,0.792182759981918,1.20992118612591,0.506167277055467
"600","1",17,0.0817065304800776,0.122601143367331,0.150191453244894,0.186644324257058,0.239314980249429,0.121547243314714,0.02775708405566,0.199334591243549,0.775209919112771,1.22630305902838,0.491680001985678
"599","1",18,0.0803142103548195,0.120619455503683,0.144902866900113,0.18623308443286,0.244800266781359,0.118425841412093,0.0323487759049779,0.198539541375525,0.744340867858698,1.20862871795452,0.506480086659331
"598","1",19,0.0791389890793278,0.118467553063166,0.141897043425126,0.181953928497682,0.239719768112005,0.11620054866276,0.032885227510475,0.19755416965135,0.732908863083734,1.20514815731012,0.504575526470497
"597","1",20,0.0782542470711317,0.115409070555636,0.139635464689859,0.177771282174115,0.233050852427431,0.114023261770792,0.0272612992571169,0.190344198426254,0.706104570626814,1.21600298210792,0.497472551566346
"596","1",21,0.0829624381490863,0.120631200040669,0.143095576999693,0.184572800427505,0.237045930976024,0.118270550993492,0.032170623657453,0.183402356576068,0.630373762470357,1.18680698216959,0.481883987275164
"595","1",22,0.0860364895107375,0.125899659495405,0.146991353547903,0.19194272954968,0.242959718229226,0.122367747293394,0.0386222832857014,0.186414506760818,0.619950556639475,1.16718938336956,0.477736686258838
"594","1",23,0.0808550935213664,0.118598022262418,0.137052594575694,0.181888427097718,0.234201987525203,0.114660518721415,0.0420537411189429,0.187949705490637,0.613981816612492,1.15651383312572,0.48701332021729
"593","1",24,0.0808781887669622,0.118680923558077,0.135235399468195,0.181762315297551,0.234230878792089,0.113976744850061,0.0466424018307321,0.188769782974991,0.597184559384439,1.14100581364143,0.487222386315817
"592","1",25,0.0834087389275477,0.12274112891546,0.13909698739885,0.187572995310311,0.238644973680005,0.117521698086617,0.0491848068020377,0.189769853618716,0.594010153008982,1.13326844386741,0.483039863533358
"591","1",26,0.0836050554177582,0.123005688315638,0.141909780126269,0.186952953062465,0.236140117397338,0.118778398212294,0.0434527998843835,0.189438752930392,0.616272182577033,1.15402225973279,0.477611533318243
"590","1",27,0.0873572577116351,0.128666507789918,0.148420611036453,0.19333736083358,0.241466491844452,0.124211299119844,0.0433821394171509,0.190140791826845,0.620349940337324,1.15515808384549,0.46951912405705
"589","1",28,0.0881976751121857,0.129784390462252,0.146573869922984,0.193474492162849,0.237880315301372,0.124052080311741,0.0500918274591146,0.19043078865802,0.591757038214052,1.13095346057863,0.459425987839039
"561","1",29,0.0884877255921209,0.133175509943128,0.157225846738948,0.20220229413166,0.257862158289768,0.129558177009235,0.0406190103505578,0.201906408347726,0.716220518053327,1.1819077148196,0.491572359093368
"562","1",30,0.0851965249582165,0.128205304558896,0.153420544059978,0.197371928529846,0.253236013585633,0.125586034487134,0.0363075025480413,0.201224348733483,0.747271217810262,1.19739985996272,0.497856348332122
"563","1",31,0.0884165773203712,0.133528683830678,0.16113555533226,0.200910522322994,0.249938422386787,0.131218231383652,0.0338329556930781,0.203167212991701,0.75709210491638,1.2080758802076,0.478237101474822
"564","1",32,0.0884254884858226,0.130907345189984,0.159544784646376,0.194215392790312,0.241280867790156,0.12969429380321,0.0272558351516798,0.193846690479468,0.73460972152172,1.21987209367114,0.464218887741473
"565","1",33,0.0981515367846411,0.147662118661145,0.177025731589404,0.225275369410166,0.286575646624435,0.144791986347837,0.0346764879730388,0.201453484071268,0.754423926393097,1.20421310493357,0.491250511516304
"566","1",34,0.081867314578886,0.12642618807756,0.144430666860087,0.197412878105166,0.271189026738656,0.120747492299272,0.0523265543281283,0.212002477200928,0.744974979648105,1.15775024644309,0.534113213121169
"567","1",35,0.0826518836621103,0.126781904535923,0.14754918856325,0.196961169606669,0.267997576681408,0.12225922359954,0.0471232102016983,0.209691054914628,0.75469056886043,1.17272471170917,0.526345485346641
"568","1",36,0.0868818600534904,0.130616100670453,0.157174970853268,0.198918957790981,0.255651052168683,0.128320562847297,0.0339509435251472,0.200812893741449,0.748998760940067,1.20572097406706,0.49358549148521
"569","1",37,0.0903018852728437,0.135139907628306,0.164924310821251,0.202907896587081,0.258006448022355,0.133798970160648,0.0284434333146635,0.198529015766591,0.767656037721345,1.22296910220282,0.481016186076999
"570","1",38,0.0860874491026465,0.130686614354721,0.158690451530237,0.200603470902895,0.259691172828566,0.128774809370074,0.0324012961907959,0.205222281298363,0.794520023267373,1.21699223628305,0.504404889947481
"571","1",39,0.0780721236837711,0.119246962080967,0.142599798294266,0.183671349214046,0.247672096596938,0.116571054599788,0.0373494022775092,0.207377325059402,0.787874247350954,1.20430983638281,0.519056961941346
"572","1",40,0.07279560289307,0.115019687794285,0.128586008890144,0.179588227710448,0.267622105502809,0.108499986172892,0.0647206363289033,0.223632177564756,0.766892205536726,1.13486383339299,0.564130941150268
"573","1",41,0.0755739888445221,0.117569008246437,0.133897896999725,0.181959281504329,0.265796049681017,0.112073668136038,0.0545012703211163,0.216315412050158,0.768259517617152,1.15878286089182,0.549311517440927
"574","1",42,0.0823475638558746,0.123846419643307,0.152296907620745,0.189331056283251,0.247635162856128,0.123012421762743,0.0263004520420222,0.200949855138858,0.803005018169833,1.23513738870576,0.501029649597319
"575","1",43,0.081816163080164,0.12387403466537,0.151938910029121,0.190265089714034,0.250459971798851,0.122731672499637,0.0285769071382441,0.204076503327315,0.811871773069583,1.22994940369772,0.508842337180244
"576","1",44,0.083548292056129,0.128136366800775,0.153921684317608,0.197756366975315,0.258909057680491,0.1254271595153,0.0363608605434435,0.209145157192151,0.803460017026488,1.20937835772355,0.511849065777001
"577","1",45,0.0858945873786799,0.128703183798316,0.160718716388384,0.193308945543599,0.241812190547169,0.128862460023012,0.0216603882282169,0.199606351124503,0.816457132702945,1.24921682745431,0.476970375026029
"578","1",46,0.0867380619690845,0.130328180740488,0.157011044877199,0.199019123844648,0.256332462194483,0.128106025164938,0.0319049482192554,0.199564717233524,0.749098064667706,1.21124429280847,0.494834657994926
"579","1",47,0.0850632737212359,0.126235414805644,0.154750677085554,0.190470194995918,0.2406414767397,0.125390926293779,0.0256944925147237,0.194272285201794,0.752043397326242,1.22636263746011,0.478609297552541
"580","1",48,0.089104569203828,0.131401995626272,0.15731881163083,0.198693661972656,0.251767428515889,0.129118946898606,0.0322982871357227,0.190314806894943,0.677604694378784,1.19597194803513,0.478814295742826
"581","1",49,0.0866551616059797,0.128104992374529,0.151287331023754,0.195875457333296,0.247936580813528,0.124995058876168,0.0370861536986026,0.191281633083174,0.666211342387287,1.17954611805636,0.482535239968627
"582","1",50,0.0843378769868686,0.124872786189473,0.146752706537608,0.190410712612077,0.244683837939769,0.121535879129855,0.0368582066541174,0.1919376323887,0.663469268692541,1.18232499192382,0.487478391763881
"583","1",51,0.0871627118226632,0.128735635062557,0.153837436219912,0.197428238590484,0.253219811566216,0.126359063230752,0.0324160831789112,0.191247870114672,0.688886437760533,1.19686924122657,0.490104431111037
"584","1",52,0.0865061553850352,0.127640121442479,0.150289731495158,0.197213950017369,0.254807595115855,0.124427264503123,0.0368096231188935,0.190676208784944,0.66310511936251,1.18031336866103,0.495082301633377
"585","1",53,0.0820197226526385,0.122154493846831,0.141461303698561,0.190018994221914,0.253360332656423,0.117997593836849,0.0421631428888746,0.194559364834018,0.65922838974216,1.16802226549834,0.509546704086866
"586","1",54,0.092198004632603,0.134361731284398,0.162218639848793,0.204709793876418,0.257547558933989,0.132856633762073,0.0260096939968677,0.184024158374678,0.669363999341154,1.2115262994842,0.476541839947864
"587","1",55,0.0863328041859954,0.126141239888512,0.14537332973292,0.192040522084657,0.245193853653319,0.121891142111932,0.0416809669312085,0.185361919767897,0.597897660864609,1.15488713996615,0.478900445485806
"588","1",56,0.0884010660017765,0.127165682346318,0.146844089468187,0.190744666682735,0.238013785741005,0.123304785179052,0.0389263074259464,0.179116661104463,0.571694526676787,1.15587391257617,0.458292641237092
"560","1",57,0.0923670295868663,0.139755176314556,0.165160170727548,0.210987644993324,0.265378747491417,0.13592054378055,0.0407644958358666,0.203819842475771,0.727130031921754,1.18426268477806,0.484281928132292
"559","1",58,0.0910914716026312,0.138605637898512,0.16497447131909,0.213589142941114,0.271852983283264,0.135168868395034,0.0398149513084858,0.20626677676311,0.75367511610717,1.19117186504764,0.499561006420657
"558","1",59,0.0854523907503875,0.129207376810965,0.156342199952331,0.198211666293519,0.253761043555691,0.127148992429342,0.0327682048913385,0.203606559425198,0.777576053063275,1.21314258481597,0.49797363910086
"557","1",60,0.0860254378703667,0.129140630708875,0.157414450072386,0.195078888788476,0.246141579632271,0.12768161567172,0.029940078658153,0.200706808268059,0.769541890349167,1.21947188721716,0.48317896680338
"556","1",61,0.0923264187072067,0.138502209885574,0.169555621819756,0.211146019804721,0.267027212295628,0.137290294609472,0.0278769812566539,0.199578584070013,0.781636992287584,1.22685061663025,0.485577719600294
"555","1",62,0.090366310333166,0.137831565354792,0.163484754889596,0.212923944632503,0.276677191680205,0.134202415305034,0.0392282849876081,0.206411249814497,0.765917240086728,1.19525632469145,0.50854273704595
"554","1",63,0.0848347077891676,0.130308421243867,0.151405597251024,0.203403578818589,0.27629509556721,0.125534172798966,0.0460932123614734,0.209722477232577,0.760617234908244,1.1762883901384,0.529069484756489
"553","1",64,0.0851035288610319,0.126849815980002,0.154632714630399,0.192833881291326,0.247594888761109,0.125580725758535,0.0282027976875146,0.196872369164987,0.759772980608026,1.22106297111277,0.489433645373357
"552","1",65,0.0899560643597287,0.135845347505346,0.163469093539103,0.207984543925003,0.273058353566038,0.13340373632145,0.0337901213480352,0.203718853678041,0.78273602681095,1.21097555491379,0.505716756240424
"551","1",66,0.075858627917354,0.117520251378239,0.138336048456048,0.182944107484006,0.257442984283499,0.113835608836107,0.0451662105114889,0.214540971245633,0.810351722335316,1.18811513813784,0.540849048494813
"550","1",67,0.0749600715197042,0.118443387125313,0.135296812818057,0.185861377375963,0.268051125764482,0.112861857229178,0.0561220669021406,0.222186682960208,0.816028196011354,1.16250401549608,0.556053737204699
"549","1",68,0.0761403517675472,0.11567186698264,0.142439833513392,0.17976977674766,0.239305469624391,0.11480990115859,0.0277385318460489,0.205614962387713,0.839925064987334,1.23635447042214,0.518706335973241
"548","1",69,0.0713816868661989,0.111697199679855,0.127285648432276,0.175333123688477,0.259521166927025,0.106423567389692,0.0564937257516236,0.219255931323089,0.779185935632497,1.15619035155559,0.5638956618539
"547","1",70,0.0740032342801609,0.114527136970562,0.131633038509505,0.178935264319999,0.25922396016531,0.109736812132132,0.0513571026280499,0.214338366406073,0.777432893540162,1.1664469673537,0.550008034384779
"546","1",71,0.0778415996589902,0.119463886765955,0.143688960216108,0.186752947653594,0.253038258826071,0.117032767304584,0.0367680127753307,0.209731355767575,0.813176793804396,1.20951964299413,0.528355177192746
"545","1",72,0.084674344946008,0.12815830777752,0.157656235837469,0.195905127239343,0.248592342750825,0.127182334861369,0.0269839882565324,0.203119722856006,0.818598243823302,1.23491282806355,0.492603879218002
"544","1",73,0.0808093909235967,0.121281478906425,0.148131493320146,0.185935501015501,0.241438145725738,0.120070460275894,0.0275315246504481,0.198673191343967,0.774337583363912,1.2267058070559,0.499262156219353
"543","1",74,0.0783281224299262,0.117917576272714,0.141139418382449,0.182343513647702,0.245906785525487,0.115553516459381,0.0332944381338316,0.199908466443531,0.74934011212255,1.20842724026163,0.516703621356224
"542","1",75,0.0842875776492689,0.126566230753804,0.151589141613278,0.193392359429158,0.254503689709629,0.124097443147647,0.0327710275513532,0.198780167727109,0.741385613644023,1.20802427946499,0.502332807931602
"541","1",76,0.0827588268372672,0.122088740505565,0.147021394089563,0.187130442176629,0.239547162188694,0.120304297151666,0.0303677423975079,0.190553130358469,0.693337156714508,1.20329307514313,0.48690757577701
"540","1",77,0.0845976060291039,0.125894383331331,0.146530436786182,0.193661675029533,0.250396771371655,0.121863593413304,0.0414797382251524,0.194127415699134,0.654088664139144,1.1682552826548,0.49388559954004
"539","1",78,0.0868873143943245,0.127430366231074,0.150887630255667,0.193363672012627,0.247641854110041,0.124665172576375,0.0336751598208203,0.187915323245862,0.655237327831034,1.18805772353912,0.48305478385226
"538","1",79,0.0919078157800217,0.13683154463342,0.162139221158949,0.210106462050322,0.268645268656868,0.133601006602208,0.0356632746289135,0.19434523785197,0.69279309592867,1.18992373468112,0.491857242236711
"537","1",80,0.0912037473986893,0.135519890341313,0.16091154504415,0.208698490954015,0.264365735061652,0.132482927522207,0.0362404750654269,0.194331110817882,0.686442549252101,1.18752629003725,0.488449961108813
"536","1",81,0.0819118968396058,0.122279695528956,0.144252369091813,0.189138939514003,0.245233064218167,0.119077899396012,0.0374176368261306,0.196526209056527,0.695297455315523,1.18657753993082,0.500389345227975
"535","1",82,0.0776723727184883,0.116113047166577,0.13642916602832,0.181173795533198,0.23922743041232,0.112872870536072,0.0381417315472915,0.195949723516629,0.688989459666054,1.18458863113398,0.508728620771245
"534","1",83,0.0865990745785589,0.126843852631599,0.147478613784653,0.194543228680252,0.249166984220886,0.123026341080434,0.039193301846964,0.187038772877226,0.618975637228913,1.1662061638051,0.485946207522283
"533","1",84,0.0858863039412564,0.125262112747687,0.150100960994339,0.192674593034603,0.244896314896531,0.123363735961972,0.0292525950334693,0.185407089002037,0.660313191761563,1.20057501696218,0.48247589559631
"505","1",85,0.0915153229560334,0.137488609389494,0.167644553592275,0.207239926157612,0.260612718462733,0.135976859895097,0.0294410765926616,0.200777172508484,0.78307221984248,1.22235850974707,0.481979083617291
"506","1",86,0.0968870548833198,0.145895695062062,0.180522086352521,0.223592780110348,0.27801821743392,0.145312809379187,0.0257646899497607,0.201584264723323,0.822567811097363,1.2367766948675,0.486124584039224
"507","1",87,0.0887552941819085,0.133327081851027,0.163164171969835,0.20254008187384,0.253679669852507,0.132076439555462,0.0280428253872905,0.200081547738749,0.780631963472196,1.22573563417188,0.482642893636779
"508","1",88,0.0878531053556448,0.130886654267273,0.157529401236176,0.198191699443308,0.253390538905961,0.128744126797705,0.0324335117558206,0.197109502556727,0.728863597522034,1.20501347430989,0.487686883771752
"509","1",89,0.0853382848378886,0.128176943420026,0.154900543909404,0.197992968931613,0.263361205713689,0.126220454373415,0.0316013425064091,0.199631411922201,0.763707210231485,1.21250769076556,0.512072688371976
"510","1",90,0.085352419844558,0.128794066794555,0.154730606528567,0.20155255673395,0.266664637925698,0.126363768777064,0.0340891880772249,0.201629875024215,0.761586291613049,1.20631041391004,0.516687862684169
"511","1",91,0.0889822303410657,0.137197308172805,0.160527196266759,0.215105523241496,0.28647624942503,0.132577008872315,0.0437597244457095,0.209722398400582,0.77897256240649,1.18548688799208,0.525298299459678
"512","1",92,0.0812545095844498,0.125002643411008,0.146192123370364,0.194453247418588,0.267489638607553,0.120787711320709,0.0442467495265313,0.209842857273764,0.767724126236939,1.18378350910195,0.532134309260132
"513","1",93,0.0783004390355059,0.120847052991389,0.139995901746062,0.188658275519048,0.262869286689366,0.116159331039346,0.0483329978599685,0.212854033645304,0.773575207653794,1.17219379573391,0.540330567035448
"514","1",94,0.0730423293686561,0.112356767167372,0.135080098898241,0.175597294735672,0.244661946775654,0.11003763699914,0.0368334752120427,0.210455341669763,0.821557896027895,1.21139043461533,0.536861640661153
"515","1",95,0.0674345111030554,0.106596520482951,0.122032825012065,0.168922403909472,0.258431759011533,0.101686443556014,0.0598952022129128,0.224226932248708,0.802675171363197,1.15266427758077,0.57817688266725
"516","1",96,0.0680633437771436,0.110613918272011,0.117190813747526,0.176750250940794,0.287509657447524,0.101560639313899,0.0830756119249076,0.235359110629664,0.77328598978739,1.09194737568176,0.605555047946535
"517","1",97,0.0722402225362841,0.112306013245881,0.127502645927611,0.175887491435279,0.259364814754628,0.106886595223847,0.055602811599258,0.215531074476209,0.750591559812781,1.15330493248343,0.558598692875084
"518","1",98,0.0740335619405691,0.113708328014464,0.131952960976954,0.1774874690897,0.255985508090321,0.109545223401057,0.0475997204858225,0.210401380774464,0.759596148731847,1.17396363351927,0.546565392254464
"519","1",99,0.0769498121721458,0.119282309059883,0.135806416259325,0.186406490420272,0.269698938189962,0.113680686782401,0.0533352684239169,0.213689581880934,0.747581988869061,1.1567798447542,0.551061257889241
"520","1",100,0.075110915449233,0.114337543608402,0.138656831115335,0.17836635166196,0.243353008768805,0.112586123921722,0.0313776169963476,0.205824446702605,0.818868846598883,1.22325000758349,0.528446758789991
"521","1",101,0.0833266639870784,0.124449500983682,0.154810467305727,0.189977921850029,0.244226704613438,0.124440850472877,0.0207223486635432,0.196963315299053,0.80488083740992,1.24974259231119,0.492113059094673
"522","1",102,0.0850843596577465,0.127011799119805,0.154753636281284,0.193368631477284,0.247283312629589,0.125659580249954,0.0280858300816722,0.196385245560064,0.746383975413664,1.22025357033396,0.488480974059547
"523","1",103,0.086015911940122,0.128806493897652,0.154518391229774,0.196212270890911,0.258282118868611,0.126421714941613,0.0328199426342772,0.198414465338262,0.737356537600158,1.20633191846377,0.502603294411716
"524","1",104,0.0846086852567892,0.12478488825651,0.153282756002782,0.189098638735586,0.240131111476796,0.124184696943385,0.0236880690931203,0.191044711128687,0.730729023407941,1.2292774775767,0.479874212923347
"525","1",105,0.0859146069820664,0.126735458591335,0.149950995755614,0.194394313030827,0.248492255514303,0.123813170897188,0.0350083937205618,0.190352675544127,0.66108571364664,1.18623008338585,0.48609613034206
"526","1",106,0.0868610206593074,0.127843275133109,0.151449570278048,0.196009390651361,0.24999760574225,0.125023894388148,0.0341857069350895,0.189260412288196,0.664116639885479,1.18773368838125,0.484811416921
"527","1",107,0.0878333873205272,0.129219241367141,0.150904092765967,0.197998126007571,0.256304055571244,0.125519364553041,0.0383951064216958,0.189199240961705,0.639421310924985,1.17246809664654,0.488985960728158
"528","1",108,0.0846215008856792,0.12688886922139,0.142107443460563,0.197257756696811,0.267856367605094,0.120548291640913,0.05390271503883,0.197907264694033,0.62357929201547,1.13081182486351,0.51627344116953
"529","1",109,0.0932577379563754,0.139078810454846,0.162902084098513,0.213909622006509,0.273580047305375,0.134989581467972,0.0399019907991469,0.195694184169982,0.672422236428252,1.17616692055723,0.494323725428584
"530","1",110,0.0872352444724697,0.129434021868763,0.152359156927108,0.199826392332043,0.255291101464492,0.126032791201832,0.0371486227780926,0.193256255685607,0.671321840747088,1.18294741476522,0.491785732339788
"531","1",111,0.0855153997285054,0.125169666843482,0.144811831798622,0.192152917134767,0.244873437391766,0.121117930115244,0.041742851701661,0.187256775681105,0.610589501714795,1.15669613683779,0.484828965740769
"532","1",112,0.0881660650165126,0.128859048192377,0.155353959665325,0.197906398325128,0.254457094700072,0.1272832982651,0.0263513455199213,0.186901197424933,0.690984387363472,1.21488638271736,0.488251220020721
"504","1",113,0.0957999903338958,0.1439717518215,0.17599490487607,0.216209521098952,0.268268043122249,0.142536341217736,0.0284903594937886,0.201167947673414,0.787732585469925,1.22568802270016,0.476698511638445
"503","1",114,0.089386698363391,0.134512261242194,0.163437503616704,0.206362281229972,0.261324284177384,0.132748077443555,0.0310269963375958,0.201572933791945,0.782883351614813,1.21673317293938,0.493637294914072
"502","1",115,0.0896604797440847,0.135490869869656,0.167500176410897,0.207439773291676,0.260736567615469,0.134805694319417,0.0254619765914752,0.2031720113748,0.827002855023376,1.24003706865639,0.490243321411013
"501","1",116,0.0886988932012275,0.132856787470593,0.164559312874866,0.20260753654321,0.258833412547511,0.132483094825287,0.0238302047116351,0.19943318535731,0.807476099178991,1.24042598101035,0.491360019252276
"500","1",117,0.0965842341034627,0.14495891279632,0.17739956861081,0.22212774356607,0.286267418960977,0.143654951596702,0.0275689253461675,0.200567792266915,0.795797360944563,1.228872825512,0.499875496315344
"499","1",118,0.0861578730574036,0.132563886101397,0.154913481664745,0.208177199290656,0.282102660374412,0.128052848440653,0.0438997194009562,0.209693618423851,0.775585449470672,1.18499525845422,0.530774536400275
"498","1",119,0.0882091665213643,0.135421044086563,0.165271706970962,0.212868174084927,0.28293509802698,0.133655661986287,0.0312201597789867,0.208920112993084,0.86394564905754,1.22897955969017,0.526960229431964
"497","1",120,0.079609221505251,0.122787140343665,0.145153075368433,0.192153290026428,0.266305613149427,0.119269578867293,0.0418940524971758,0.211632784480527,0.815798903229694,1.19589175802935,0.536362878493931
"496","1",121,0.0808822250753173,0.124236063664773,0.15102198473156,0.194070648538384,0.261895346380879,0.122355717310984,0.0322731029352247,0.210756598678907,0.866379586987306,1.22736293841696,0.529935575333409
"495","1",122,0.0739052476829078,0.116826463104456,0.134970169995479,0.184188966363634,0.265210383584318,0.111889114976536,0.053323271042073,0.223568020664417,0.843459805504034,1.17313329597443,0.558825256010177
"494","1",123,0.0729848801612615,0.115402602001789,0.131109107710797,0.182485557830029,0.277998135404054,0.109716206654819,0.0595814974571159,0.223774294911028,0.822984196950323,1.15401076111565,0.574863513168101
"493","1",124,0.0697572388643306,0.111629585803863,0.123245915356224,0.177649075625438,0.277462515232966,0.104583971725322,0.0688852784447575,0.228474235055157,0.799851759836749,1.12913695195562,0.58897218126182
"492","1",125,0.0727597088236791,0.113969919741061,0.128616548891192,0.180069722909916,0.270689691408333,0.108069354650904,0.058984970624435,0.219300786629334,0.774285948691961,1.14632369561254,0.570617607586326
"491","1",126,0.0736217150881869,0.114344666075017,0.134754002960239,0.180517672314686,0.256025240311407,0.110781260477089,0.0438560487269846,0.215050617376684,0.823814461633212,1.19325635887174,0.550758131967281
"490","1",127,0.0743765381644546,0.114631713018918,0.135685958772574,0.179881562335179,0.252832690245267,0.111403572103727,0.0416094096343681,0.211637223690806,0.80959022174872,1.19621444118811,0.542505253866433
"489","1",128,0.0750771224332637,0.116015624511209,0.136648312244886,0.18199139805743,0.257199320082049,0.112474647960986,0.0436581766829529,0.212473069100414,0.811561372983497,1.19135213210235,0.544328273478823
"488","1",129,0.077114920099534,0.11724201411857,0.140318232737146,0.18247690622916,0.249964603755805,0.114731256705987,0.0342299353572073,0.204036063175757,0.784369911516731,1.21096878037667,0.527251739061671
"487","1",130,0.080431378719447,0.122576660513574,0.145079907599254,0.190296564427714,0.260436994446244,0.119295481435322,0.0390622283262069,0.205912474084388,0.775966594909824,1.19706565304999,0.527043372047483
"486","1",131,0.0839201804910855,0.12522298312237,0.155053809075112,0.19103384589412,0.246010438848263,0.124923715819658,0.0224394392995997,0.197000194802207,0.792255915141677,1.2430090564634,0.491880159814508
"485","1",132,0.0837480148823265,0.124159524342999,0.151775255569095,0.190869076631187,0.246331236140542,0.123179741433441,0.0255669380940779,0.193270610021169,0.743849705936565,1.22559419711724,0.494523784088219
"484","1",133,0.0850261973638829,0.126815375205971,0.153123412706937,0.197010096073066,0.255113282715711,0.124949169486044,0.0293207483324398,0.195021711620195,0.735226439520796,1.21480179832122,0.501373460300122
"483","1",134,0.0895882491948717,0.133101125825064,0.158674819299502,0.204322426469587,0.260682928495453,0.130387674096281,0.0336899867067115,0.193659685372127,0.70104338806837,1.19616690842278,0.491927435236423
"482","1",135,0.0876807590020269,0.131112172031269,0.14973880406441,0.203729124043359,0.270632218262682,0.125724601248009,0.0472704034641829,0.195948813393373,0.644333268921104,1.15055536230333,0.508666225299737
"481","1",136,0.0783579333381503,0.119275889456015,0.132802311929953,0.186110931520304,0.258080911613235,0.112750238872497,0.0576694140927424,0.205294418470418,0.655177053769739,1.12825429361266,0.531714843430126
"480","1",137,0.0856981462199043,0.128748060277062,0.152813711123562,0.200230365720434,0.260702703763615,0.125672924991728,0.035606078502895,0.198402074495383,0.725652489382167,1.19701483901577,0.506989045912455
"479","1",138,0.0858935281608243,0.128004200874441,0.15085641099983,0.197562486217629,0.255488931982798,0.124648287838488,0.0367211689285737,0.194982445866883,0.685834122500171,1.18782863509204,0.496509685991444
"478","1",139,0.0848919060023444,0.125827980492905,0.145858132426808,0.193799303897912,0.246676972680707,0.121618208193851,0.0424050515694271,0.193351503829146,0.641582240850017,1.16325178182038,0.488077012083482
"477","1",140,0.0866141718612945,0.127231020372901,0.15432327570815,0.194347608271939,0.24419055389698,0.125914660134393,0.0261899896190514,0.189502228254675,0.704250786066591,1.21836304821137,0.477708872139164
"449","1",141,0.0898320501419247,0.136416073493389,0.168378253969701,0.208263120053878,0.262167156480438,0.135536327270534,0.0272616991552275,0.20580356344948,0.846455767829737,1.23720193652857,0.492121122133913
"450","1",142,0.0884476952089952,0.131833272524726,0.157718298589871,0.200672756426194,0.253714442254434,0.129296231966207,0.0342302494410055,0.196383632567937,0.718197772579122,1.19768666540802,0.484974560399576
"451","1",143,0.0935314234038325,0.140017218473298,0.172119634934922,0.212400468846634,0.267450911896334,0.139107321808201,0.0259890052755784,0.199456940001151,0.794142939551737,1.23282490365738,0.485575716356309
